p,partial_sum_inv_p
101483,1.422381785421681
101603,1.422391627650749
101681,1.422401462329794
101693,1.4224112958483253
101789,1.4224211200925954
101921,1.422430931613283
101999,1.4224407356309694
102023,1.4224505373423482
102071,1.4224603344443654
102149,1.4224701240654092
102293,1.4224798999053982
102299,1.4224896751720186
102359,1.4224994447086494
102461,1.4225092045196994
102551,1.422518955765421
102593,1.4225287030191323
102611,1.4225384485629824
102653,1.4225481901194883
102881,1.422557910087218
102911,1.422567627221441
102983,1.4225773375619826
103091,1.4225870377297956
103319,1.4225967164916884
103349,1.422606392444044
103391,1.4226160644657866
103409,1.4226257348039584
103613,1.4226353861025407
103619,1.4226450368422698
103643,1.422654685347234
104033,1.4226642976817816
104183,1.4226738961767376
104231,1.422683490251437
104369,1.4226930716405468
104393,1.4227026508268907
104399,1.4227122294627015
104561,1.422721793257998
104579,1.4227313554071868
104729,1.4227409038608148
104759,1.422750449580037
104789,1.4227599925664192
105071,1.4227695099403854
105173,1.4227790180841104
105263,1.4227885180983604
105359,1.4227980094564787
105401,1.422807497032498
105503,1.4228169754359556
105533,1.4228264511449755
105701,1.4228359117934084
105863,1.422845357964403
105929,1.4228547982498772
105971,1.4228642347938374
106019,1.4228736670654114
106103,1.4228830918696111
106121,1.4228925150751972
106433,1.4229019106573944
106451,1.422911304650875
106703,1.422920676458603
107021,1.4229300204191342
107279,1.4229393419079623
107441,1.4229486493418098
107699,1.4229579344790906
107741,1.4229672159968043
107843,1.4229764887358787
108011,1.4229857470521612
108089,1.4229949986873878
108131,1.4230042467291149
108359,1.4230134753118815
108401,1.4230227003190308
108821,1.4230318897218115
108863,1.4230410755792653
108869,1.4230502609304672
108929,1.4230594412222168
109001,1.4230686154499763
109139,1.4230777780774513
109211,1.423086934664242
109229,1.423096089742106
109313,1.4231052377848823
109391,1.4231143793047514
109481,1.4231235133097386
109541,1.4231326423116648
109751,1.423141753845956
109793,1.4231508618947388
109841,1.4231599659633472
109883,1.4231690665521552
109919,1.423178164160394
110459,1.4231872172932307
110543,1.4231962635467248
110609,1.4232053044023514
110651,1.4232143418263241
111029,1.4232233484822427
111053,1.4232323531917057
111263,1.423241340905501
111323,1.4232503237751684
111431,1.4232592979385519
111509,1.4232682658245521
111623,1.4232772245516963
111641,1.423286181834415
111659,1.423295137673174
111731,1.423304087740747
111773,1.4233130344452285
111833,1.4233219763496754
111959,1.4233309081907959
112163,1.423339823786848
112181,1.4233487379523484
112289,1.4233576435441695
112349,1.423366544379958
112559,1.423375428609562
112571,1.4233843118921126
112583,1.4233931942278115
112643,1.4234020718322786
112691,1.4234109456553878
112919,1.4234198015609485
113051,1.4234286471262243
113153,1.4234374847178037
113189,1.4234463194985687
113213,1.4234551524064503
113453,1.4234639666290798
113513,1.4234727761927422
113759,1.4234815667060203
113783,1.4234903553651346
114221,1.4234991103226293
114269,1.423507861602504
114479,1.4235165968290522
114599,1.4235253229086864
114641,1.4235340457914247
114671,1.4235427663920996
114743,1.4235514815206913
114749,1.423560196193586
114773,1.4235689090441692
115001,1.4235776046207294
115061,1.4235862956628722
115151,1.4235949799122491
115163,1.4236036632567262
115331,1.423612333952376
115469,1.4236209942854525
115499,1.4236296523690724
115553,1.4236383064066136
115679,1.423646951017995
115751,1.4236555902522132
115781,1.4236642272479207
115859,1.4236728584289253
116243,1.423681461097473
116411,1.4236900513509714
116423,1.4236986407190515
116579,1.4237072185932826
116639,1.4237157920549892
116663,1.4237243637529569
116969,1.423732913026696
117041,1.4237414570411866
117101,1.4237499966779104
117119,1.4237585350021789
117191,1.4237670680806576
117269,1.4237755954834665
117329,1.4237841185255107
117371,1.4237926385176722
117431,1.423801154156643
117503,1.4238096645776537
117779,1.4238181550555826
117839,1.423826641210421
117959,1.4238351187322718
117989,1.4238435940986194
118043,1.4238520655878224
118169,1.423860528044135
118253,1.4238689844892145
118259,1.423877440505247
118361,1.4238858892341357
118571,1.4238943229995589
118589,1.4239027554848653
119039,1.4239111560930693
119363,1.4239195338985868
119429,1.4239279070742812
119513,1.423936274364869
119771,1.4239446236313857
119783,1.4239529720614634
119849,1.4239613158941196
119891,1.4239696568037792
119921,1.4239779956268377
119981,1.4239863302798244
120293,1.4239946433154955
120299,1.4240029559365481
120371,1.4240112635854005
120539,1.424019559655552
120563,1.4240278540742377
120671,1.4240361410694562
120779,1.4240444206544833
120833,1.4240526965393823
120863,1.424060970370083
120941,1.4240692388646383
121139,1.424077493844455
121259,1.424085740655001
121403,1.42409397768374
121559,1.424102204141674
121631,1.4241104257299204
121763,1.4241186384053637
121853,1.4241268450149671
121931,1.4241350463747526
122021,1.4241432416853959
122099,1.4241514317606627
122201,1.4241596149997524
122231,1.4241677962303732
122273,1.424175974650793
122393,1.424184145052695
122471,1.424192310250987
122819,1.4242004523136973
122861,1.4242085915930456
122891,1.4242167288854428
123059,1.4242248550688184
123083,1.4242329796676663
123269,1.424241092007346
123341,1.424249199611468
123401,1.4242573032735129
123419,1.424265405753682
123449,1.4242735062648244
123503,1.4242816032341288
123719,1.424289686067
123731,1.424297768115961
123803,1.424305845464652
123923,1.424313914991697
124121,1.4243219716460906
124133,1.4243300275216435
124433,1.4243380639749958
124493,1.4243460965551409
124529,1.424354126813153
124643,1.4243621497265937
124769,1.4243701645379652
124781,1.4243781785785643
124823,1.4243861899226276
125003,1.4243941897306323
125201,1.4244021768872843
125399,1.4244101514325358
125693,1.4244181073250677
125921,1.4244260488121905
126443,1.4244339575141352
126491,1.424441863214936
126551,1.4244497651675085
126653,1.4244576607562431
126683,1.424465554475211
126713,1.4244734463252973
126719,1.4244813378017136
126839,1.424489221812152
126851,1.4244971050767696
127103,1.4245049727116799
127139,1.4245128381188326
127331,1.424520691665887
127373,1.4245285426233112
127481,1.4245363869295216
127493,1.4245442304974036
127541,1.4245520711133624
127691,1.4245599025188647
127709,1.4245677328205661
127733,1.4245755616510172
127973,1.424583375799314
128099,1.4245911822615034
128153,1.4245989854342733
128321,1.424606778390999
128399,1.4246145666136487
128483,1.424622349744491
128549,1.4246301288792955
128669,1.4246379007590801
128813,1.4246456639506835
128819,1.4246534267807007
128939,1.4246611823860644
128951,1.4246689372697023
128993,1.4246766896283574
129011,1.4246844409053803
129221,1.4246921795856258
129263,1.4246999157514273
129281,1.42470765084011
129401,1.4247153787556592
129443,1.4247231041637538
129491,1.4247308267081777
129509,1.4247385481792725
129581,1.424746265360032
129749,1.4247539725485268
129953,1.42476166763829
129971,1.4247693616623414
130199,1.4247770422128831
130241,1.424784720286608
130439,1.4247923867053938
131063,1.42480001662383
131321,1.4248076315521354
131441,1.4248152395283376
131591,1.4248228388322413
131711,1.4248304312125284
131759,1.4248380208269
131783,1.4248456090590695
131861,1.424853192802557
131909,1.424860773786417
131933,1.4248683533912163
132263,1.4248759140846832
132299,1.4248834727208028
132329,1.4248910296433217
132371,1.4248985841681043
132623,1.4249061243383614
132701,1.4249136600766
132851,1.4249211873063536
132893,1.4249287121571734
133013,1.4249362302193178
133379,1.4249437276514474
133499,1.4249512183442616
133571,1.424958704999299
133583,1.4249661909817968
133649,1.4249736732674854
133709,1.4249811521956053
133949,1.42498861772353
133979,1.424996081579806
134171,1.4250035347552314
134219,1.4250109852652189
134243,1.425018434443202
134489,1.425025869995552
134591,1.425033299912857
134609,1.425040728836629
134789,1.4250481478396633
135029,1.4250555536561915
135119,1.425062954539857
135221,1.4250703498408828
135281,1.4250777418619351
135329,1.425085131261103
135449,1.4250925141136896
135461,1.425099896312256
135533,1.4251072745891333
135581,1.4251146502538652
135731,1.4251220177675503
135851,1.425129378773358
135893,1.4251367375041242
136133,1.425144083261582
136379,1.4251514157687861
136403,1.4251587469858416
136463,1.42516607497951
136523,1.4251733997526252
136541,1.4251807235601264
136751,1.425188036120912
136859,1.4251953429111122
136949,1.4252026448994435
137201,1.4252099334760573
137339,1.4252172147290152
137369,1.4252244943918213
137393,1.4252317727830057
137519,1.4252390445054586
137573,1.425246313373623
137699,1.4252535755904874
137723,1.4252608365418171
137771,1.4252680949634007
137849,1.4252753492779042
137993,1.4252825960223043
137999,1.4252898424516263
138041,1.4252970866761683
138179,1.42530432366587
138251,1.4253115568866062
138311,1.4253187869695352
138389,1.4253260129773826
138581,1.4253332289738034
138629,1.4253404424717007
138821,1.4253476459927819
138893,1.425354845779668
138923,1.4253620440117822
138959,1.425369240379056
139109,1.425376428986551
139313,1.4253836070675627
139343,1.4253907836031618
139409,1.4253979567411945
139439,1.4254051283359421
139511,1.4254122962295133
139571,1.4254194610416877
139589,1.4254266249299596
139703,1.4254337829723782
139721,1.4254409400926393
139739,1.4254480962909806
139883,1.425455245122504
140069,1.4254623844609728
140111,1.425469521659337
140249,1.425476651834953
140351,1.4254837768287187
140603,1.4254908890524978
140639,1.4254979994557286
140663,1.4255051086457786
140681,1.4255122169262144
140813,1.4255193185432526
140831,1.4255264192526136
140891,1.4255335169380583
141353,1.4255405914253347
141413,1.4255476629109831
141539,1.425554728101496
141731,1.425561783720944
141803,1.4255688357579248
142193,1.4255758684529238
142211,1.4255829002577771
142223,1.4255899314693252
142391,1.4255969543850995
142403,1.4256039767090674
142559,1.4256109913486201
142589,1.4256180045123283
142799,1.4256250073624883
143243,1.4256319885064186
143249,1.4256389693579428
143501,1.4256459379504962
143609,1.4256529013023753
143873,1.4256598518768402
144323,1.4256667807793713
144341,1.4256737088178357
144383,1.4256806348409825
144563,1.425687552240317
144569,1.4256944693525608
144659,1.4257013821613043
144671,1.4257082943966521
144719,1.4257152043393688
144731,1.4257221137091651
144779,1.4257290207882305
144983,1.4257359181486107
145091,1.4257428103748686
145109,1.4257497017461827
145121,1.4257565925476519
145643,1.4257634586517558
145679,1.4257703230591172
145709,1.425777186053167
145721,1.425784048482055
145823,1.425790906110824
145949,1.4257977578192975
145991,1.42580460755661
146141,1.425811450263311
146213,1.4258182896004425
146543,1.425825113536079
146603,1.4258319346788935
146669,1.4258387527522423
146801,1.4258455646949402
146819,1.4258523758024944
147011,1.4258591780145737
147029,1.4258659793938935
147083,1.4258727782761573
147089,1.4258795768810837
147401,1.4258863610955734
147503,1.4258931406187019
147629,1.4258999143555693
147863,1.4259066773726865
148013,1.4259134335359964
148079,1.4259201866880302
148091,1.4259269392928475
148139,1.4259336897096857
148331,1.4259404313887682
148829,1.4259471505093697
148853,1.425953868546628
148859,1.425960586313105
149021,1.425967296776731
149111,1.425974003190074
149153,1.425980707714958
149213,1.4259874095438871
149333,1.425994105987406
149399,1.4260007994726367
149423,1.4260074918827743
149531,1.4260141794592636
149543,1.4260208664991116
149861,1.426027539349286
149921,1.426034209528914
150011,1.4260408757067276
150323,1.4260475280486846
150659,1.4260541655545753
150743,1.4260607993617835
150791,1.4260674310573092
150989,1.4260740540563355
151241,1.4260806660200225
151253,1.4260872774591344
151289,1.4260938873250202
151379,1.4261004932611143
151451,1.426107096056738
151499,1.426113696760373
151643,1.426120291195988
151769,1.426126880156843
151841,1.426133465993343
151883,1.4261400500086705
151901,1.426146633243804
152063,1.4261532094655016
152081,1.426159784908851
152111,1.4261663590553624
152219,1.42617292853749
152381,1.4261794910354393
152423,1.426186051725099
152441,1.4261926116400825
152681,1.426199161243504
152819,1.4262057049324433
152879,1.426212246053199
153281,1.4262187700189872
153353,1.426225290921741
153449,1.42623180774492
153509,1.426238322020956
153533,1.426244835278692
153641,1.426251343958016
153911,1.4262578412194202
153929,1.4262643377210542
154001,1.4262708311853824
154211,1.426277315807102
154769,1.4262837770493404
154799,1.426290237039392
155009,1.426296688277707
155219,1.4263031307879668
155231,1.4263095728001938
155723,1.4263159944591652
155783,1.4263224136448274
155801,1.426328832088868
156011,1.4263352418933049
156041,1.426341650465411
156371,1.4263480455130861
156419,1.4263544385983251
156671,1.426360821400503
156941,1.4263671932217608
157109,1.4263735582294943
157133,1.4263799222650566
157211,1.4263862831431122
157271,1.426392641594448
157523,1.4263989898737468
157733,1.4264053297011767
157799,1.4264116668769509
157889,1.4264180004404037
157901,1.4264243335225248
158129,1.4264306574732233
158201,1.4264369785457829
158351,1.426443293630626
158429,1.4264496056063374
158633,1.4264559094649292
158663,1.4264622121315875
158699,1.4264685133685204
158981,1.426474803428339
158993,1.426481093013415
159161,1.4264873759596142
159209,1.4264936570115647
159233,1.4264999371168192
159431,1.426506209422707
159563,1.4265124765397705
159629,1.42651874106564
159671,1.426525003943683
159773,1.4265312628234688
159839,1.426537519118866
160019,1.4265437683767668
160031,1.4265500171660639
160169,1.426556260571467
160313,1.426562498368776
160343,1.426568734999
160619,1.4265749609124971
161033,1.4265811708197833
161039,1.4265873804957003
161123,1.4265935869342596
161159,1.426599791986413
161201,1.4266059954218757
161303,1.426612194934594
161363,1.4266183921421323
161459,1.4266245856649462
161543,1.4266307759672188
161561,1.426636965579811
161753,1.426643147845364
161783,1.4266493289645175
161879,1.4266555064180475
162059,1.4266616770102392
162119,1.4266678453187038
162209,1.426674010204746
162251,1.4266801734949568
162293,1.4266863351901624
162419,1.4266924921053017
162593,1.4266986424315764
162671,1.426704789808798
162731,1.4267109349194407
162821,1.4267170766333475
162971,1.4267232126943645
163109,1.4267293435639057
163433,1.4267354622792203
163469,1.4267415796470393
163601,1.426747692079115
163673,1.4267538018223225
163853,1.426759904853698
163991,1.4267660027493143
164051,1.4267720984146868
164309,1.426778184508571
164513,1.4267842630555552
164621,1.426790337614694
164831,1.426796404434649
164999,1.426802465077441
165083,1.4268085226363658
165173,1.4268145768946283
165293,1.426820626757599
165311,1.426826675961826
165383,1.4268327225325135
165443,1.4268387669103355
165449,1.4268448110689584
165653,1.426850847784261
165941,1.4268568740225023
165983,1.4268628987358765
166151,1.4268689173574918
166349,1.4268749288153304
166613,1.4268809307479526
166643,1.4268869316000736
166739,1.4268929289972032
166781,1.426898924884025
166823,1.426904919261299
166979,1.4269109080383309
167021,1.4269168953093927
167099,1.4269228797856612
167159,1.4269288621138638
167213,1.426934842510125
167309,1.4269408194749027
167393,1.4269467934403612
167729,1.4269527554385846
167759,1.4269587163706359
167873,1.426964673254709
168029,1.4269706246083445
168071,1.42697657447477
168263,1.4269825175519766
168281,1.4269884599934881
168293,1.4269944020112786
168449,1.4270003385261882
168491,1.427006273561294
168713,1.4270122007868191
168743,1.4270181269585713
168803,1.4270240510239018
169079,1.427029965418948
169283,1.4270358726866594
169343,1.427041777861364
169373,1.4270476819901212
169553,1.4270535798509671
169661,1.42705947395745
169733,1.4270653655636787
169769,1.4270712559205754
169913,1.4270771412854386
169919,1.427083026442484
169943,1.427088910768405
170003,1.427094793017542
170063,1.4271006731913598
170141,1.4271065506694516
170279,1.4271124233842314
170393,1.427118292169921
170609,1.4271241535254182
170669,1.4271300128203106
170711,1.4271358706736417
170801,1.4271417254403
170843,1.427147578767624
171023,1.4271534259343794
171029,1.4271592728960059
171053,1.4271651190372603
171179,1.4271709608753362
171233,1.4271768008711314
171263,1.4271826398439393
171299,1.4271884775896355
171329,1.4271943143131325
171401,1.4272001485848111
171449,1.4272059812230884
171653,1.427211806929601
171863,1.4272176255176623
172181,1.4272234333594103
172283,1.4272292377626306
172421,1.4272350375202008
172829,1.4272408235861966
172853,1.4272466088488187
173021,1.427252388494064
173039,1.4272581675380944
173219,1.4272639405768488
173273,1.4272697118164535
173501,1.4272754754719943
173531,1.4272812381311157
173549,1.4272870001925508
173993,1.427292747550203
174143,1.4272984899573053
174221,1.4273042297934904
174263,1.4273099682462886
174281,1.427315706106411
174389,1.4273214404130474
174413,1.4273271739306177
174599,1.4273329013402822
174749,1.4273386238336871
174893,1.4273443416154166
174959,1.42735005724022
175079,1.4273557689475065
175211,1.427361476351722
175229,1.4273671831696573
175349,1.4273728860821346
175391,1.4273785876289642
175481,1.427384286251607
175523,1.4273899835106558
175673,1.4273956759050477
175691,1.427401367716239
175781,1.4274070566132186
175853,1.4274127431809769
175979,1.4274184256771838
176021,1.4274241068175022
176201,1.4274297821541915
176261,1.4274354555589719
176303,1.4274411276121985
176369,1.4274467975428553
176549,1.4274524616927513
176573,1.4274581250727698
176849,1.4274637796142147
176903,1.4274694324295993
176933,1.427475084286517
177011,1.4274807336529405
177239,1.427486375752027
177269,1.4274920168962768
177323,1.4274976563226343
177839,1.4275032793861917
178289,1.427508888257182
178781,1.427514481692726
178793,1.4275200747528571
178889,1.427525664811497
179051,1.4275312498124184
179111,1.4275368329424327
179213,1.42754241289478
179243,1.4275479919132075
179351,1.427553567572111
179429,1.4275591408072068
179453,1.4275647132969396
179573,1.4275702820628453
179603,1.4275758498985718
179633,1.4275814168044298
180161,1.4275869673952903
180413,1.4275925102331124
180473,1.4275980512281643
180731,1.4276035843132466
180749,1.4276091168473133
180959,1.4276146429609633
181001,1.427620167792318
181361,1.4276256816569306
181523,1.4276311906007009
181943,1.4276366868275412
182111,1.4276421779840336
182261,1.4276476646213285
182471,1.4276531449442291
182489,1.4276586247265721
182519,1.4276641036082227
182579,1.4276695806893767
182711,1.4276750538136003
182813,1.4276805238841095
183119,1.4276859848138874
183191,1.427691443597343
183299,1.4276968991644763
183461,1.427702349914227
183503,1.427707799416415
183509,1.4277132487404263
183569,1.427718696283312
183581,1.4277241434701122
183713,1.4277295867430433
184181,1.4277350161847338
184199,1.427740445095857
184511,1.4277458648269301
184559,1.4277512831484425
184571,1.4277567011176793
184631,1.427762117326225
184703,1.4277675314234513
184823,1.4277729420054674
184829,1.427778352411843
184913,1.427783760360446
185051,1.4277891642761233
185099,1.4277945667904535
185123,1.4277999686043825
185309,1.427805364996355
185441,1.4278107575470853
185543,1.4278161471333268
185651,1.4278215335842481
185693,1.4278269188168633
185723,1.427832303179597
185813,1.427837684934372
185819,1.4278430665153727
185831,1.427848447748859
185849,1.4278538284611577
186149,1.427859200501835
186419,1.4278645647619157
186671,1.4278699217804134
186689,1.4278752782824033
186743,1.4278806332354672
187223,1.4278859744595689
187409,1.4278913103826036
187469,1.4278966445978605
187559,1.4279019762534995
187721,1.4279073033080112
187763,1.427912629170934
187823,1.4279179533325117
187871,1.4279232761337957
188273,1.4279285875698486
188291,1.4279338984981458
188609,1.4279392004720706
188693,1.4279445000857287
188729,1.4279497986884873
188843,1.427955094092606
188999,1.427960385125892
189011,1.4279656758232588
189041,1.4279709656810147
189251,1.427976249668946
189389,1.427981529806652
189593,1.4279868042629875
189599,1.427992078552409
189653,1.427997351340079
189671,1.4280026236273553
189851,1.428007890915913
189929,1.428013156041302
189989,1.4280184195039236
190181,1.4280236776527397
190409,1.4280289295053308
190523,1.4280341782154602
190583,1.4280394252731725
190709,1.4280446688641935
190763,1.4280499109708913
190829,1.4280551512645574
191231,1.4280603805422372
191441,1.4280656040836939
191459,1.4280708271340596
191699,1.4280760436453612
191861,1.4280812557520426
191903,1.4280864667179993
192053,1.4280916736140123
192113,1.4280968788838275
192149,1.4281020831784115
192191,1.4281072863356874
192239,1.4281124881937912
192539,1.4281176819467452
192611,1.4281228737582201
192971,1.4281280558840317
193139,1.4281332335022239
193181,1.428138409994736
193373,1.4281435813475103
193463,1.428148750294544
193493,1.4281539184401617
193541,1.4281590853040302
193601,1.4281642505666063
193751,1.4281694118302901
193793,1.4281745719753933
193811,1.4281797316412534
193841,1.4281848905085726
193871,1.4281900485775978
194093,1.4281952007469187
194609,1.4282003392554152
194723,1.4282054747555872
194861,1.4282106066188127
194891,1.4282157376920792
194933,1.4282208676598118
194963,1.4282259968381688
195053,1.428231123649856
195131,1.428236248412195
195161,1.4282413723867597
195203,1.4282464952588467
195353,1.4282516141973836
195479,1.4282567298364035
195581,1.4282618428074998
195599,1.428266955308075
195743,1.4282720640475957
195809,1.4282771710651485
195869,1.428282276518283
196043,1.4282873774400195
196139,1.428292475865116
196169,1.4282975735105137
196181,1.4283026708440985
196271,1.4283077658403027
196331,1.4283128592794438
196379,1.4283179514736193
196439,1.4283230421124435
196541,1.42832813010935
196643,1.4283332154670796
196739,1.4283382983433777
196769,1.428343380444725
197003,1.4283484565095566
197009,1.4283535324197942
197159,1.4283586044682424
197261,1.4283636738940284
197369,1.428368740545833
197573,1.4283738019661687
197621,1.4283788621571403
197651,1.4283839215800624
198221,1.428388966454218
198281,1.4283940098017904
198323,1.4283990520813041
198491,1.4284040900931032
198641,1.4284091243005428
198689,1.4284141572918005
198899,1.4284191849691645
198953,1.4284242112819117
199103,1.428429233807941
199109,1.4284342561826202
199151,1.4284392774981045
199211,1.428444297301228
199313,1.4284493145354273
199379,1.4284543301087826
