t,phi,lhs,rhs,rel_err
0.38570645618705146,5.874572636072376,0.1440536142559008,0.1440536142559008,0.0
0.4165302305163072,5.079973921573293,0.6105403969100123,0.6105403969100124,9.092134036044732e-17
0.3637046608644582,5.966893292784484,0.08182909515001324,0.08182909515001331,4.2398696277812274e-16
0.1506270134630564,4.758719923644298,0.2848134756042743,0.2848134756042742,9.74517640246527e-17
0.748699079533593,4.055607557865076,0.9744821048173923,0.9744821048173923,0.0
0.8139799683704638,0.55288495739091,0.8751446099007281,0.8751446099007277,1.9029249773093413e-16
0.4477585285994807,5.429460057374193,0.5016590916919961,0.501659091691996,1.1065512845392632e-16
0.9248345572955163,0.6598529954794983,0.9856576751549425,0.9856576751549426,5.631889511998335e-17
0.31295127415090523,6.067270201873855,0.0298683016672332,0.029868301667233192,1.1615815959699328e-16
0.27897061390587674,5.029676105489559,0.42475020068595004,0.42475020068595,6.534564450070904e-17
0.971641925162639,3.717936546930608,0.9997749571841539,0.9997749571841539,0.0
0.41341533592599106,3.070876111437217,0.8275864884172438,0.8275864884172436,1.3415190317430802e-16
0.043960924567016654,2.146772902049295,0.12936398547396688,0.12936398547396716,1.0727705827065137e-15
0.30833528551384226,3.507816383958371,0.7136781889090527,0.713678188909053,2.333453036421652e-16
0.5488529185113602,5.4799320505581255,0.622404908655242,0.6224049086552419,8.918816426302668e-17
0.3137210506885248,6.2516395218583565,0.0006623708593037625,0.0006623708593035142,1.8741939957941678e-13
0.47256950550573934,3.8123594946044985,0.8583367885354036,0.8583367885354037,6.467292556104644e-17
0.2464002709885206,4.288060377578229,0.5505611200070788,0.550561120007079,2.0165300168869202e-16
0.44292939026165334,6.1690500283070255,0.01823434389100098,0.018234343891000437,1.4936187852789908e-14
0.7354052750713748,3.176809541481703,0.9767462997970938,0.9767462997970938,0.0
0.9493902409281068,4.952697797799903,0.9982328551861083,0.9982328551861083,0.0
0.19372542821031608,3.9039321838443515,0.5066724947257031,0.5066724947257031,0.0
0.23523720236302392,0.09596864808781715,0.00368785072378619,0.0036878507237860054,2.504820070399434e-14
0.09982197638699626,4.524838474596777,0.22619434994348464,0.22619434994348478,3.067668978310436e-16
0.32115691674638425,2.432583848196267,0.7102918866806304,0.7102918866806305,7.815259088862067e-17
0.3406203747679434,5.733695627185982,0.18742480080391477,0.18742480080391505,7.404456479766246e-16
0.9484809947884218,4.318728647689326,0.9989897339058398,0.9989897339058397,5.556728897925797e-17
0.40502771016765676,3.548476400160041,0.8144665500083579,0.814466550008358,6.815645311730505e-17
0.14084692345522437,2.00110550858504,0.35099487022797393,0.3509948702279741,2.3723060907643557e-16
